wid,time,text,uid,like_count,username,following,followed,gender
4.34E+15,Thu Feb 14 11:49:29 +0800 2019,坚守的目的是什么呢，也许是机会，也许是陷阱。为了生存要抓紧机会。树挪死，人挪活。祝福！<a href='/n/不熟反而能自在hh'>@不熟反而能自在hh</a>,1095347733,1,美丽山岗,143,214,m
4.34E+15,Thu Feb 14 11:50:30 +0800 2019,吴京是当代李小龙。,5325668484,2,七七宝宝的爸比,106,58,m
4.34E+15,Thu Feb 14 11:51:17 +0800 2019,吴京带领中国电影行业提升一个新的台阶,5325668484,4,七七宝宝的爸比,106,58,m
4.34E+15,Thu Feb 14 11:53:56 +0800 2019,中国科幻电影元年,6612369805,1,Sunuo夙诺礼,23,10534,f
4.34E+15,Thu Feb 14 12:35:15 +0800 2019,"千言万语说不尽  只能<span class=""url-icon""><img alt=[给你小心心] src=""//h5.sinaimg.cn/m/emoticon/icon/others/qixi2018_xiaoxinxin-afb8c6ea83.png"" style=""width:1em; height:1em;"" /></span>",2914786647,1,1994hpl,266,165,f
4.34E+15,Thu Feb 14 12:37:50 +0800 2019,真的很好看，无论剧情特效演技都可以接近💯,1887584900,1,白衣黑女子,198,295,f
4.34E+15,Thu Feb 14 12:46:34 +0800 2019,点赞👍,1851445905,0,-苹果妈-,1216,1271,f
4.34E+15,Thu Feb 14 12:58:09 +0800 2019,求周边，求海报,5615175812,1,取个名字怎么这么难啊难啊,63,23,m
4.34E+15,Thu Feb 14 12:58:19 +0800 2019,昨晚一家人贡献了八张票。,5614081673,1,和列宁比身高,1623,440,m
4.34E+15,Thu Feb 14 13:38:58 +0800 2019,"确实值得一看！ 期待第二部叛军！<span class=""url-icon""><img alt=[doge] src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" style=""width:1em; height:1em;"" /></span>",2519028981,1,韩振都,501,852,m
4.34E+15,Thu Feb 14 13:39:18 +0800 2019,死鬼,2852006755,1,想有个没有马赛克的家,1011,378,f
4.34E+15,Thu Feb 14 13:40:52 +0800 2019,小破球，30亿啦,5565263658,1,shannel0724,7,1,f
4.34E+15,Thu Feb 14 13:43:07 +0800 2019,哇，震撼,3935061102,1,浔浔喵喵酱,1,61,f
4.34E+15,Thu Feb 14 13:46:03 +0800 2019,"看了，非常好看…后半部分很感动<span class=""url-icon""><img alt=[悲伤] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_beishang-f8d6de06c8.png"" style=""width:1em; height:1em;"" /></span>",6148437845,0,月光下的旋律,440,124,f
4.34E+15,Thu Feb 14 13:49:52 +0800 2019,第三排看的脖子疼，太难抢了,2675268950,0,艺术的干杯君,155,98,m
4.34E+15,Thu Feb 14 13:52:13 +0800 2019,刚看完，太好看辽，特效很棒了！,2791585033,1,小鬼cheney,340,134,f
4.34E+15,Thu Feb 14 13:54:18 +0800 2019,"京哥，莫强求了解一下<span class=""url-icon""><img alt=[喵喵] src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_miao-61fe2a7aaa.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[喵喵] src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_miao-61fe2a7aaa.png"" style=""width:1em; height:1em;"" /></span>",2990673323,0,Fran燁弦,466,31,m
4.34E+15,Thu Feb 14 14:10:22 +0800 2019,很开心今天去贡献票房了,1833266323,1,Sun鑫淼,689,1744,f
4.34E+15,Thu Feb 14 14:19:26 +0800 2019,三十亿了，从初一到现在，每天有空就刷新一下小破球的票房,5671327349,2,羊毛精选-好物推荐,8,1590,m
4.34E+15,Thu Feb 14 14:25:50 +0800 2019,《战狼2》刷了三次，《燃点》刷了两次，《红海行动》当初没去看，有点后悔。《小破球》刷了两次，你要是破五十亿了我就再去看一次，期待小破球披荆斩棘所向披靡,5671327349,1,羊毛精选-好物推荐,8,1590,m
4.34E+15,Thu Feb 14 14:38:46 +0800 2019,小破球30亿啦,5717669599,2,风余月,42,14,f
4.34E+15,Thu Feb 14 14:51:27 +0800 2019,"京哥，流浪地球能不能出蓝光碟或者DVD，把电影版删除的都加回去。<span class=""url-icon""><img alt=[作揖] src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_zuoyi-cb12e18fd5.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[作揖] src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_zuoyi-cb12e18fd5.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[作揖] src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_zuoyi-cb12e18fd5.png"" style=""width:1em; height:1em;"" /></span>",1098464961,0,阿荔枝的唠叨,53,40,f
4.34E+15,Thu Feb 14 15:13:14 +0800 2019,春节去看了《流浪地球》，心情激动的难以平复 ，回来到处为流浪地球打call，这几天看到新闻说盗版猖獗，回想起来大学的时候经常在 80s手机电影网下载电影，上去一看。果然有盗版的！ 我也不知道哪里举报，就在这里跟我最崇拜的偶像说一下，同时也为我年轻时候只想着这网站真好有免费电影看的无知捂脸,5276427148,0,首长是欢欢,22,5,m
4.34E+15,Thu Feb 14 15:14:26 +0800 2019,希望您能早点看到，早点处理，不希望流浪地球这样最棒的科幻电影收到盗版带来一点点损失,5276427148,0,首长是欢欢,22,5,m
4.34E+15,Thu Feb 14 15:20:04 +0800 2019,好看！👏👏,6887654123,0,张云雷的李美彤,123,26,f
4.34E+15,Thu Feb 14 15:22:45 +0800 2019,三十亿了,5896296593,0,小春很OK,380,80,m
4.34E+15,Thu Feb 14 15:27:17 +0800 2019,"恭喜<a href='/n/workership'>@workership</a> <span class=""url-icon""><img alt=[赞] src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_zan-e3d1e596da.png"" style=""width:1em; height:1em;"" /></span>",1764128543,1,茂金属,236,610,m
4.34E+15,Thu Feb 14 15:29:16 +0800 2019,刚看完了，很棒！！！,1633083105,1,用户qg9571633083105,57,1,f
4.34E+15,Thu Feb 14 15:29:49 +0800 2019,牛逼！！！（破音）,1825689464,1,Sunglassh,87,531,m
4.34E+15,Thu Feb 14 15:42:35 +0800 2019,不同于好莱坞科幻片的个人英雄主义这里面没有说是一个人特别厉害拯救世界而是每个人都是平凡世界里的英雄，或为了妻子孩子也或为了祖国而拼搏而战斗。中国人信奉团结就是力量，我还记得以前的汶川地震时的一句话:“一方有难八方支援”，这个电影到后来就是在贯彻这句话。是一部有中国内核的科幻。,6028609041,1,YYYKKKWWW,443,84,f
4.34E+15,Thu Feb 14 15:48:22 +0800 2019,"刚看完，来留个言，很好看<span class=""url-icon""><img alt=[赞] src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_zan-e3d1e596da.png"" style=""width:1em; height:1em;"" /></span>",5881100364,1,id还是要改的,624,128,f
4.34E+15,Thu Feb 14 16:03:48 +0800 2019,流浪地球太棒了，这是我看过的最好的电影！,1375082755,0,在阳光下飞翔的鱼,38,39,f
4.34E+15,Thu Feb 14 16:10:36 +0800 2019,这篇可以吹爆,3165396274,1,shy胖胖,387,50,m
4.34E+15,Thu Feb 14 16:12:01 +0800 2019,真的很燃很赞！,1685066645,0,阿G1990,179,270,f
4.34E+15,Thu Feb 14 16:18:58 +0800 2019,"当天我就去看了，这部电影是我感受到中国科幻的崛起的一部科幻代表性的电影。也祝贺达到30亿票房！希望郭导继续拍摄流浪地球第二部，甚至第三部！PS：求郭导放出无剪辑版<span class=""url-icon""><img alt=[doge] src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" style=""width:1em; height:1em;"" /></span>",2551431503,1,千万别让微博知道我的名字,118,69,m
4.34E+15,Thu Feb 14 16:19:26 +0800 2019,"是新年档电影中最好看的一部  流浪地球<span class=""url-icon""><img alt=[鲜花] src=""//h5.sinaimg.cn/m/emoticon/icon/others/w_xianhua-6efa26efdf.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[鲜花] src=""//h5.sinaimg.cn/m/emoticon/icon/others/w_xianhua-6efa26efdf.png"" style=""width:1em; height:1em;"" /></span> 泪目",2399279255,0,Y站在巴黎铁塔看东京樱花,425,418,f
4.34E+15,Thu Feb 14 16:20:31 +0800 2019,吴京哥哥的电影太棒了,5181587193,0,章每文Fiona驰,398,102,f
4.34E+15,Thu Feb 14 16:22:14 +0800 2019,票房说明一切  说不好看的只能说没有品味了,2399279255,0,Y站在巴黎铁塔看东京樱花,425,418,f
4.34E+15,Thu Feb 14 16:34:41 +0800 2019,《流浪地球》别光看特效！这里的科学奥秘更厉害,1747774447,0,中国教育新闻网,971,69284,m
4.34E+15,Thu Feb 14 16:41:39 +0800 2019,观《流浪地球》有感 梁正浩11岁作 莫听影前散谣言，观后才能知好坏，影片结束不舍离，为何？震撼内心三千尺。 此片中国之传奇。神作！科幻片中之王者。不知演员之辛酸。敬佩！中国开启科幻旅！ ,1685566775,1,扁豆开花失眠,1155,409,m
4.34E+15,Thu Feb 14 16:46:16 +0800 2019,"刚刚在影院看完，震撼，感动。温暖。谢谢吴京老师o(^o^)o尤其感谢吴孟达老师<span class=""url-icon""><img alt=[赞] src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_zan-e3d1e596da.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[赞] src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_zan-e3d1e596da.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[赞] src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_zan-e3d1e596da.png"" style=""width:1em; height:1em;"" /></span><a href='/n/吴孟达'>@吴孟达</a>",2291056877,0,歌手朱栎滔,915,368,m
4.34E+15,Thu Feb 14 16:59:47 +0800 2019,观《流浪地球》有感 梁正浩11岁作 莫听影前散谣言，观后才能知好坏，影片结束不舍离，为何？震撼内心三千尺。 此片中国之传奇。神作！科幻片中之王者。不知演员之辛酸。敬佩！中国开启科幻旅！ ,1685566775,1,扁豆开花失眠,1155,409,m
4.34E+15,Thu Feb 14 17:09:59 +0800 2019,京哥！啥也不说了。你太牛逼了……真男人,5790789412,0,圣世名匠,398,121,m
4.34E+15,Thu Feb 14 17:17:46 +0800 2019,票房30亿了,5099507084,0,王yc同学,346,71,f
4.34E+15,Thu Feb 14 17:20:36 +0800 2019,太好看了,3505095675,1,刘丛鑫,43,255,m
4.34E+15,Thu Feb 14 17:24:20 +0800 2019,有个“麻花影视”app播放《流浪地球》盗版资源，举报举报。<a href='/n/北京文化BC'>@北京文化BC</a> <a href='/n/吴京'>@吴京</a> <a href='/n/郭帆'>@郭帆</a>,6499860667,1,艺考先锋队,260,30,m
4.34E+15,Thu Feb 14 17:38:10 +0800 2019,求求你们一定要出周边哇！,3176083070,1,林二三诶,203,202,f
4.34E+15,Thu Feb 14 17:44:10 +0800 2019,好好看，给吴京点赞,2623084551,0,我想带你一起看大海,176,198,f
4.34E+15,Thu Feb 14 17:46:20 +0800 2019,"刚看完电影，好看，内容很特别，场面震撼。恭喜ヾ ^_^♪京哥，眼光独到。祝票房飘红<span class=""url-icon""><img alt=[羞嗒嗒] src=""//h5.sinaimg.cn/m/emoticon/icon/lxh/lxh_xiudada-f44e8f5688.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[羞嗒嗒] src=""//h5.sinaimg.cn/m/emoticon/icon/lxh/lxh_xiudada-f44e8f5688.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[羞嗒嗒] src=""//h5.sinaimg.cn/m/emoticon/icon/lxh/lxh_xiudada-f44e8f5688.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[羞嗒嗒] src=""//h5.sinaimg.cn/m/emoticon/icon/lxh/lxh_xiudada-f44e8f5688.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[笑哈哈] src=""//h5.sinaimg.cn/m/emoticon/icon/lxh/lxh_xiaohaha-1bfd4648b7.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[笑哈哈] src=""//h5.sinaimg.cn/m/emoticon/icon/lxh/lxh_xiaohaha-1bfd4648b7.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[笑哈哈] src=""//h5.sinaimg.cn/m/emoticon/icon/lxh/lxh_xiaohaha-1bfd4648b7.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[笑哈哈] src=""//h5.sinaimg.cn/m/emoticon/icon/lxh/lxh_xiaohaha-1bfd4648b7.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[笑哈哈] src=""//h5.sinaimg.cn/m/emoticon/icon/lxh/lxh_xiaohaha-1bfd4648b7.png"" style=""width:1em; height:1em;"" /></span>",3026583923,0,lynn晞儿,307,127,f
4.34E+15,Thu Feb 14 17:47:14 +0800 2019,我昨晚上傻了 想买今天中午2.20的票 莫名其妙买了12.40的票 还是四张！开场半小时才发现，让朋友买了四张3点的票，所以我这算是贡献五张票房了吧呜呜呜，不过，真的还不错，不亏！,5511800601,1,都不睡觉哦,88,17,m
4.34E+15,Thu Feb 14 18:03:39 +0800 2019,"第一部二刷的电影，真的好看，对我来说最感动的就是后面救援车调头回去那里和救援队一个一个报到那里<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E7%94%B5%E5%BD%B1%E6%B5%81%E6%B5%AA%E5%9C%B0%E7%90%83%23&isnewpage=1"" data-hide=""""><span class=""surl-text"">#电影流浪地球#</span></a>",2681533140,0,流萤朔月,193,365,f
4.34E+15,Thu Feb 14 18:10:19 +0800 2019,真的很好看 吴京先生 很棒哦👍👍 希望下个电影里的角色能够活下来 支持你,5758726402,0,lady小鱼儿20181007,410,116,f
4.34E+15,Thu Feb 14 18:15:12 +0800 2019,看完过来的    中国第一部科幻大片是不是   第一部 这效果  起点有点高   支持支持！,5979811340,0,疯兔子1213,99,68,m
4.34E+15,Thu Feb 14 18:43:10 +0800 2019,希望这样的片子多些，这些演员没有网上说的那么差，都不错,1400034411,0,运从天上来,79,45,m
4.34E+15,Thu Feb 14 18:55:44 +0800 2019,好看,5358297020,0,脑子裂,205,30,f
4.34E+15,Thu Feb 14 18:56:47 +0800 2019,"<a href='/n/吳京'>@吳京</a> 我代表嘉祥县人民给你个人现在提出严重交涉，为什么有济宁市在流浪地球出镜，捎带也把嘉祥县写进去呀！我很失望😔 我们被遗忘了<span class=""url-icon""><img alt=[哈哈] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_haha-dd1c6d36cf.png"" style=""width:1em; height:1em;"" /></span>",2721570545,1,誌在遠方,50,228,m
4.34E+15,Thu Feb 14 18:58:31 +0800 2019,"看哭了<span class=""url-icon""><img alt=[泪] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-1b4b02f8b1.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[泪] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-1b4b02f8b1.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[泪] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-1b4b02f8b1.png"" style=""width:1em; height:1em;"" /></span>情人节和弟弟一起看，超燃超感动",3059871325,0,晏成雨,112,120,f
4.34E+15,Thu Feb 14 19:16:40 +0800 2019,看了流浪地球，觉得全场就赵今麦演技最尬的，不管是她爷爷死了，还是最后呼叫救援。,2230122120,1,扯簞,319,233,m
4.34E+15,Thu Feb 14 19:18:20 +0800 2019,地球去流浪，竟然没有带月球一起。几十亿年的伴侣，说不要就不要，地月本是同林鸟，大难临头各自飞。呵，渣球,6573566245,2,黎明曙光V,30,32,m
4.34E+15,Thu Feb 14 19:43:25 +0800 2019,吴京，你好，没有你的带资入组，就没有现在的流浪地球，感谢您对中国科幻电影的支持，愿每一匹千里马都能遇到伯乐。,5775049380,0,逃离地球5775049380,128,96,f
4.34E+15,Thu Feb 14 19:52:32 +0800 2019,好电影！,5269389680,1,嘉哥GD,258,636,m
4.34E+15,Thu Feb 14 19:58:04 +0800 2019,演技好，人帅，,1706163931,0,201314迷失201314,921,818,m
4.34E+15,Thu Feb 14 20:05:51 +0800 2019,看过最催泪的科幻片！ 中国科幻电影的里程碑🇨🇳,5532749300,1,钊钊钊儿-,331,91,f
4.34E+15,Thu Feb 14 20:05:59 +0800 2019,"看完流浪地球，更加爱地球更加爱吴京<span class=""url-icon""><img alt=[泪] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-1b4b02f8b1.png"" style=""width:1em; height:1em;"" /></span>",2141282435,0,山后面的彩虹,538,2443,f
4.34E+15,Thu Feb 14 20:08:24 +0800 2019,超级好看！你的电影总是很走心，总能感染我～,1594232990,0,恋_么么抹茶,474,106,f
4.34E+15,Thu Feb 14 20:20:33 +0800 2019,好像是前天看的 今天才来感慨 超级燃的一个电影 我感觉我好久没看到这样的电影了 很喜欢鸭!,5457763404,1,牙牙hyoyeon,99,59,f
4.34E+15,Thu Feb 14 20:21:53 +0800 2019,支持你！,5211980210,0,CO脸红了,244,38,f
4.34E+15,Thu Feb 14 20:22:14 +0800 2019,这部科幻电影很好看，特效太赞啦！今天二刷,2681533140,0,流萤朔月,192,363,f
4.34E+15,Thu Feb 14 20:27:00 +0800 2019,好燃啊！,6105975942,1,萧潇53701,271,131,m
4.34E+15,Thu Feb 14 20:30:39 +0800 2019,"您演的流浪地球真的很好看，感动，很伟大<span class=""url-icon""><img alt=[good] src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_good-644bcfa993.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[good] src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_good-644bcfa993.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[good] src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_good-644bcfa993.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[good] src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_good-644bcfa993.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[good] src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_good-644bcfa993.png"" style=""width:1em; height:1em;"" /></span>",3367331370,0,小河美美,112,8,f
4.34E+15,Thu Feb 14 20:42:12 +0800 2019,从大年初一开始排票，终于在初六排到。 大播放厅，满座，年龄段从六七岁的孩子，到几十岁的老人，从影片开始的时候人声起伏，到最后只有隐约的抽泣声…… 再多的黑粉都没办法诋毁《流浪地球》给我们最真实的震撼。,5379451007,0,湘妃无泪竹斑斑,20,42,f
4.34E+15,Thu Feb 14 20:42:21 +0800 2019,"拖了好久终于去看了，太感人了，当户口说最后一声闭嘴的时候，完全泪奔啊//<a href='/n/吳京'>@吳京</a>:多谢师弟//<a href='/n/彭于晏'>@彭于晏</a>:夠燃 夠讚 春節必看 <span class=""url-icon""><img alt=[good] src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_good-644bcfa993.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[good] src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_good-644bcfa993.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[good] src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_good-644bcfa993.png"" style=""width:1em; height:1em;"" /></span><a href='/n/吳京'>@吳京</a>",3298589492,0,Laohouer_,199,326,f
